Filename, Fuzzy Messages, Total Messages, Fuzzy Words, Total Words, Achievement
guides/dev-ui.adoc.po, 15, 430, 323, 5435, 95%
guides/security-oidc-expanded-configuration.adoc.po, 18, 728, 291, 11947, 98%
guides/extension-maturity-matrix.adoc.po, 2, 65, 118, 1380, 92%
guides/datasource.adoc.po, 3, 353, 107, 4145, 98%
guides/infinispan-client-reference.adoc.po, 1, 201, 67, 3105, 98%
guides/security-openid-connect-dev-services.adoc.po, 1, 121, 57, 3089, 99%
guides/getting-started-dev-services.adoc.po, 1, 87, 45, 1297, 97%
guides/smallrye-fault-tolerance.adoc.po, 2, 120, 45, 2223, 98%
guides/logging.adoc.po, 2, 320, 42, 3174, 99%
guides/deploying-to-kubernetes.adoc.po, 1, 370, 34, 6071, 100%
guides/getting-started-testing.adoc.po, 1, 238, 34, 5021, 100%
guides/performance-measure.adoc.po, 3, 82, 33, 1304, 98%
guides/config-yaml.adoc.po, 1, 37, 32, 556, 95%
guides/amqp-reference.adoc.po, 1, 229, 29, 2870, 99%
guides/opentelemetry-metrics.adoc.po, 2, 175, 29, 1708, 99%
guides/cdi-reference.adoc.po, 1, 306, 25, 5902, 100%
guides/dev-mcp.adoc.po, 1, 36, 25, 567, 96%
guides/virtual-threads.adoc.po, 2, 149, 24, 3055, 100%
guides/compose-dev-services.adoc.po, 1, 172, 20, 2155, 100%
guides/hibernate-orm.adoc.po, 1, 377, 15, 7054, 100%
guides/cli-tooling.adoc.po, 2, 178, 13, 2259, 100%
guides/gradle-tooling.adoc.po, 1, 211, 10, 3844, 100%
guides/security-oidc-bearer-token-authentication-tutorial.adoc.po, 1, 98, 10, 1277, 100%
guides/messaging.adoc.po, 1, 206, 9, 3659, 100%
guides/security-keycloak-authorization.adoc.po, 1, 188, 9, 2422, 100%
guides/aws-lambda-http.adoc.po, 1, 112, 8, 2114, 100%
guides/security-oidc-code-flow-authentication-tutorial.adoc.po, 1, 75, 8, 1045, 100%
guides/security-openid-connect-client.adoc.po, 1, 114, 6, 1777, 100%
guides/guides.md.po, 1, 3, 1, 3, 67%
guides/README.adoc.po, 0, 21, 0, 195, 100%
guides/_attributes.adoc.po, 0, 3, 0, 11, 100%
guides/_includes/compile-quarkus-quickly.adoc.po, 0, 3, 0, 55, 100%
guides/_includes/devtools/build-native-container-parameters.adoc.po, 0, 4, 0, 7, 100%
guides/_includes/devtools/build-native-container.adoc.po, 0, 4, 0, 6, 100%
guides/_includes/devtools/build-native.adoc.po, 0, 4, 0, 5, 100%
guides/_includes/devtools/build.adoc.po, 0, 4, 0, 4, 100%
guides/_includes/devtools/create-app.adoc.po, 0, 9, 0, 72, 100%
guides/_includes/devtools/create-cli.adoc.po, 0, 6, 0, 43, 100%
guides/_includes/devtools/dev-parameters.adoc.po, 0, 4, 0, 5, 100%
guides/_includes/devtools/dev.adoc.po, 0, 4, 0, 4, 100%
guides/_includes/devtools/extension-add.adoc.po, 0, 4, 0, 5, 100%
guides/_includes/devtools/extension-list.adoc.po, 0, 4, 0, 5, 100%
guides/_includes/devtools/maven-opts.adoc.po, 0, 3, 0, 4, 100%
guides/_includes/devtools/test.adoc.po, 0, 3, 0, 3, 100%
guides/_includes/duration-format-note.adoc.po, 0, 8, 0, 101, 100%
guides/_includes/extension-status.adoc.po, 0, 7, 0, 136, 100%
guides/_includes/json-provider-note.adoc.po, 0, 4, 0, 67, 100%
guides/_includes/observability-include.adoc.po, 0, 2, 0, 21, 100%
guides/_includes/opentelemetry-config.adoc.po, 0, 14, 0, 227, 100%
guides/_includes/platform-include.adoc.po, 0, 2, 0, 17, 100%
guides/_includes/prerequisites.adoc.po, 0, 12, 0, 82, 100%
guides/_includes/quarkus-blaze-persistence.adoc.po, 0, 18, 0, 614, 100%
guides/_includes/smallrye-kafka-incoming.adoc.po, 0, 113, 0, 1294, 100%
guides/_includes/smallrye-kafka-outgoing.adoc.po, 0, 90, 0, 969, 100%
guides/_includes/smallrye-pulsar-client.adoc.po, 0, 147, 0, 604, 100%
guides/_includes/smallrye-pulsar-consumer.adoc.po, 0, 119, 0, 975, 100%
guides/_includes/smallrye-pulsar-incoming.adoc.po, 0, 52, 0, 354, 100%
guides/_includes/smallrye-pulsar-outgoing.adoc.po, 0, 32, 0, 236, 100%
guides/_includes/smallrye-pulsar-producer.adoc.po, 0, 83, 0, 429, 100%
guides/_includes/snip-note-derby.adoc.po, 0, 1, 0, 3, 100%
guides/_includes/snip-note-encrypted-pem-tech-prev.adoc.po, 0, 1, 0, 6, 100%
guides/all-builditems.adoc.po, 0, 3, 0, 31, 100%
guides/all-config.adoc.po, 0, 2, 0, 32, 100%
guides/amqp-dev-services.adoc.po, 0, 21, 0, 335, 100%
guides/amqp.adoc.po, 0, 69, 0, 1088, 100%
guides/ansible.adoc.po, 0, 30, 0, 858, 100%
guides/apicurio-registry-dev-services.adoc.po, 0, 22, 0, 385, 100%
guides/appcds.adoc.po, 0, 31, 0, 802, 100%
guides/assistant.adoc.po, 0, 101, 0, 1090, 100%
guides/aws-lambda-snapstart.adoc.po, 0, 37, 0, 505, 100%
guides/aws-lambda.adoc.po, 0, 149, 0, 2947, 100%
guides/azure-functions-http.adoc.po, 0, 47, 0, 716, 100%
guides/azure-functions.adoc.po, 0, 44, 0, 645, 100%
guides/blaze-persistence.adoc.po, 0, 41, 0, 497, 100%
guides/build-analytics.adoc.po, 0, 48, 0, 501, 100%
guides/building-my-first-extension.adoc.po, 0, 175, 0, 3255, 100%
guides/building-native-image.adoc.po, 0, 223, 0, 4284, 100%
guides/cache-infinispan-reference.adoc.po, 0, 41, 0, 654, 100%
guides/cache-redis-reference.adoc.po, 0, 32, 0, 496, 100%
guides/cache.adoc.po, 0, 163, 0, 3069, 100%
guides/camel.adoc.po, 0, 3, 0, 54, 100%
guides/capabilities.adoc.po, 0, 44, 0, 718, 100%
guides/cassandra.adoc.po, 0, 167, 0, 3325, 100%
guides/cdi-integration.adoc.po, 0, 189, 0, 3099, 100%
guides/cdi.adoc.po, 0, 132, 0, 2315, 100%
guides/centralized-log-management.adoc.po, 0, 65, 0, 1064, 100%
guides/class-loading-reference.adoc.po, 0, 65, 0, 1469, 100%
guides/command-mode-reference.adoc.po, 0, 70, 0, 1146, 100%
guides/conditional-extension-dependencies.adoc.po, 0, 45, 0, 1008, 100%
guides/config-extending-support.adoc.po, 0, 65, 0, 905, 100%
guides/config-mappings.adoc.po, 0, 62, 0, 865, 100%
guides/config-reference.adoc.po, 0, 254, 0, 4272, 100%
guides/config-secrets.adoc.po, 0, 32, 0, 538, 100%
guides/config.adoc.po, 0, 75, 0, 806, 100%
guides/container-image.adoc.po, 0, 90, 0, 1717, 100%
guides/context-propagation.adoc.po, 0, 73, 0, 978, 100%
guides/continuous-testing.adoc.po, 0, 63, 0, 1231, 100%
guides/credentials-provider.adoc.po, 0, 51, 0, 836, 100%
guides/cyclonedx.adoc.po, 0, 68, 0, 1432, 100%
guides/databases-dev-services.adoc.po, 0, 84, 0, 1434, 100%
guides/deploying-to-azure-cloud.adoc.po, 0, 49, 0, 725, 100%
guides/deploying-to-google-cloud.adoc.po, 0, 89, 0, 1442, 100%
guides/deploying-to-heroku.adoc.po, 0, 71, 0, 1081, 100%
guides/deploying-to-openshift-docker-howto.adoc.po, 0, 30, 0, 425, 100%
guides/deploying-to-openshift-howto.adoc.po, 0, 32, 0, 467, 100%
guides/deploying-to-openshift-native-howto.adoc.po, 0, 30, 0, 390, 100%
guides/deploying-to-openshift-s2i-howto.adoc.po, 0, 41, 0, 537, 100%
guides/deploying-to-openshift.adoc.po, 0, 168, 0, 2019, 100%
guides/dev-mode-differences.adoc.po, 0, 46, 0, 734, 100%
guides/dev-services.adoc.po, 0, 58, 0, 1118, 100%
guides/doc-concept.adoc.po, 0, 41, 0, 605, 100%
guides/doc-contribute-docs-howto.adoc.po, 0, 142, 0, 2039, 100%
guides/doc-create-tutorial.adoc.po, 0, 96, 0, 1300, 100%
guides/doc-reference.adoc.po, 0, 293, 0, 2304, 100%
guides/drools.adoc.po, 0, 68, 0, 1539, 100%
guides/duplicated-context.adoc.po, 0, 74, 0, 1540, 100%
guides/elasticsearch-dev-services.adoc.po, 0, 40, 0, 696, 100%
guides/elasticsearch.adoc.po, 0, 84, 0, 1285, 100%
guides/extension-codestart.adoc.po, 0, 145, 0, 1864, 100%
guides/extension-faq.adoc.po, 0, 40, 0, 889, 100%
guides/extension-metadata.adoc.po, 0, 81, 0, 1570, 100%
guides/extension-registry-user.adoc.po, 0, 96, 0, 1598, 100%
guides/extension-writing-dev-service.adoc.po, 0, 27, 0, 427, 100%
guides/flyway.adoc.po, 0, 59, 0, 979, 100%
guides/funqy-aws-lambda-http.adoc.po, 0, 15, 0, 305, 100%
guides/funqy-aws-lambda.adoc.po, 0, 78, 0, 1343, 100%
guides/funqy-azure-functions-http.adoc.po, 0, 5, 0, 148, 100%
guides/funqy-gcp-functions-http.adoc.po, 0, 15, 0, 310, 100%
guides/funqy-gcp-functions.adoc.po, 0, 78, 0, 1258, 100%
guides/funqy-http.adoc.po, 0, 40, 0, 739, 100%
guides/funqy-knative-events.adoc.po, 0, 68, 0, 1512, 100%
guides/funqy.adoc.po, 0, 22, 0, 720, 100%
guides/gcp-functions-http.adoc.po, 0, 47, 0, 610, 100%
guides/gcp-functions.adoc.po, 0, 92, 0, 1567, 100%
guides/getting-started-reactive.adoc.po, 0, 74, 0, 1797, 100%
guides/getting-started.adoc.po, 0, 106, 0, 1680, 100%
guides/grpc-cli.adoc.po, 0, 9, 0, 40, 100%
guides/grpc-generation-reference.adoc.po, 0, 106, 0, 1190, 100%
guides/grpc-getting-started.adoc.po, 0, 56, 0, 845, 100%
guides/grpc-kubernetes.adoc.po, 0, 17, 0, 303, 100%
guides/grpc-reference.adoc.po, 0, 43, 0, 603, 100%
