Filename, Fuzzy Messages, Total Messages, Fuzzy Words, Total Words, Achievement
guides/security-authorize-web-endpoints-reference.adoc.po, 18, 92, 625, 1454, 58%
guides/kafka.adoc.po, 5, 550, 379, 10668, 97%
guides/qute-reference.adoc.po, 5, 710, 248, 10482, 98%
guides/security-openid-connect-client-reference.adoc.po, 4, 143, 224, 2867, 93%
guides/doc-reference.adoc.po, 7, 268, 184, 1935, 91%
guides/security-overview-concept.adoc.po, 7, 140, 178, 2355, 93%
guides/doc-contribute-docs-howto.adoc.po, 5, 94, 153, 1392, 90%
guides/security-basic-authentication-tutorial.adoc.po, 4, 100, 121, 1580, 93%
guides/resteasy-reactive.adoc.po, 4, 432, 104, 6200, 99%
guides/security-openid-connect-dev-services.adoc.po, 2, 109, 98, 3008, 97%
guides/cassandra.adoc.po, 1, 167, 76, 3323, 98%
guides/security-openid-connect-multitenancy.adoc.po, 2, 114, 76, 1944, 97%
guides/security-keycloak-authorization.adoc.po, 2, 105, 70, 1825, 97%
guides/infinispan-client.adoc.po, 1, 158, 61, 2457, 98%
guides/validation.adoc.po, 1, 115, 55, 1779, 97%
guides/redis-reference.adoc.po, 2, 186, 53, 2643, 98%
guides/deploying-to-kubernetes.adoc.po, 1, 326, 34, 5286, 100%
guides/getting-started-testing.adoc.po, 1, 197, 34, 4270, 100%
guides/performance-measure.adoc.po, 3, 70, 33, 1089, 97%
guides/cli-tooling.adoc.po, 3, 122, 29, 1617, 99%
guides/rest-data-panache.adoc.po, 2, 99, 29, 1423, 98%
guides/amazon-lambda-http.adoc.po, 2, 109, 24, 2026, 99%
guides/opentracing.adoc.po, 1, 68, 17, 993, 99%
guides/smallrye-metrics.adoc.po, 1, 54, 17, 752, 98%
guides/azure-functions-http.adoc.po, 1, 40, 16, 598, 98%
guides/cache.adoc.po, 1, 161, 16, 2953, 100%
guides/credentials-provider.adoc.po, 1, 42, 16, 683, 98%
guides/funqy-amazon-lambda-http.adoc.po, 1, 15, 16, 304, 95%
guides/funqy-amazon-lambda.adoc.po, 1, 78, 16, 1343, 99%
guides/funqy-azure-functions-http.adoc.po, 1, 5, 16, 147, 90%
guides/funqy-gcp-functions-http.adoc.po, 1, 15, 16, 309, 95%
guides/funqy-gcp-functions.adoc.po, 1, 79, 16, 1278, 99%
guides/funqy-http.adoc.po, 1, 40, 16, 738, 98%
guides/funqy.adoc.po, 1, 22, 16, 719, 98%
guides/gcp-functions-http.adoc.po, 1, 48, 16, 640, 98%
guides/gcp-functions.adoc.po, 1, 95, 16, 1607, 100%
guides/jms.adoc.po, 1, 54, 16, 718, 98%
guides/quartz.adoc.po, 1, 86, 16, 1036, 99%
guides/rabbitmq.adoc.po, 1, 72, 16, 1051, 99%
guides/redis-dev-services.adoc.po, 1, 12, 16, 293, 95%
guides/redis.adoc.po, 1, 79, 16, 857, 99%
guides/scripting.adoc.po, 1, 72, 16, 1068, 99%
guides/security-webauthn.adoc.po, 1, 105, 16, 2091, 100%
guides/software-transactional-memory.adoc.po, 1, 45, 16, 1958, 100%
guides/stork-kubernetes.adoc.po, 1, 77, 16, 1284, 99%
guides/stork-reference.adoc.po, 1, 52, 16, 867, 99%
guides/stork.adoc.po, 1, 69, 16, 980, 99%
guides/cdi.adoc.po, 1, 130, 15, 2278, 100%
guides/smallrye-graphql-client.adoc.po, 1, 55, 10, 1349, 100%
guides/telemetry-examples.yaml.po, 2, 2, 2, 2, 0%
guides/guides.md.po, 1, 3, 1, 3, 67%
guides/README.adoc.po, 0, 21, 0, 195, 100%
guides/_attributes.adoc.po, 0, 3, 0, 9, 100%
guides/_includes/compile-quarkus-quickly.adoc.po, 0, 3, 0, 55, 100%
guides/_includes/devtools/build-native-container-parameters.adoc.po, 0, 4, 0, 7, 100%
guides/_includes/devtools/build-native-container.adoc.po, 0, 4, 0, 6, 100%
guides/_includes/devtools/build-native.adoc.po, 0, 4, 0, 5, 100%
guides/_includes/devtools/build.adoc.po, 0, 5, 0, 7, 100%
guides/_includes/devtools/create-app.adoc.po, 0, 6, 0, 46, 100%
guides/_includes/devtools/create-cli.adoc.po, 0, 6, 0, 46, 100%
guides/_includes/devtools/dev-parameters.adoc.po, 0, 4, 0, 5, 100%
guides/_includes/devtools/dev.adoc.po, 0, 5, 0, 5, 100%
guides/_includes/devtools/extension-add.adoc.po, 0, 4, 0, 5, 100%
guides/_includes/devtools/extension-list.adoc.po, 0, 4, 0, 5, 100%
guides/_includes/devtools/maven-opts.adoc.po, 0, 3, 0, 4, 100%
guides/_includes/devtools/test.adoc.po, 0, 3, 0, 3, 100%
guides/_includes/duration-format-note.adoc.po, 0, 3, 0, 64, 100%
guides/_includes/extension-status.adoc.po, 0, 5, 0, 80, 100%
guides/_includes/kogito-dev-services-build-time-config.adoc.po, 0, 17, 0, 298, 100%
guides/_includes/platform-include.adoc.po, 0, 2, 0, 17, 100%
guides/_includes/prerequisites.adoc.po, 0, 13, 0, 85, 100%
guides/_includes/quarkus-blaze-persistence.adoc.po, 0, 18, 0, 612, 100%
guides/_includes/smallrye-kafka-incoming.adoc.po, 0, 113, 0, 1294, 100%
guides/_includes/smallrye-kafka-outgoing.adoc.po, 0, 90, 0, 969, 100%
guides/all-builditems.adoc.po, 0, 2, 0, 17, 100%
guides/all-config.adoc.po, 0, 2, 0, 32, 100%
